,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,MW,HTGD,ATGD,HTPD,ATPD,HTCAD,ATCAD,HTFD,ATFD,HTCOD,ATCOD,HTSHOTSD,ATSHOTSD,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HCARD1,ACARD1,HCARD2,ACARD2,HCARD3,ACARD3,HCARD4,ACARD4,HCARD5,ACARD5,HF1,AF1,HF2,AF2,HF3,AF3,HF4,AF4,HF5,AF5,HCORNER1,ACORNER1,HCORNER2,ACORNER2,HCORNER3,ACORNER3,HCORNER4,ACORNER4,HCORNER5,ACORNER5,HTFormTemp,ATFormTemp,HTFormPts,ATFormPts,DiffFormPts,HTOTCRD,ATOTCRD,TOTALCARDS,HTOTFOUL,ATOTFOUL,TOTALFOULS,HTOTCORNER,ATOTCORNER,TOTALCORNER,HTOTSHOT,ATOTSHOT,TOTALSHOT
0,19/08/00,Charlton,Man City,4,0,2,2,0,2,Rob Harris,17,8,14,4,6,6,13,12,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,1,2,3.0,13,12,25.0,6,6,12.0,31,12,43.0
1,19/08/00,Chelsea,West Ham,4,2,2,1,0,2,Graham Barber,17,12,10,5,7,7,19,14,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,1,2,3.0,19,14,33.0,7,7,14.0,27,17,44.0
2,19/08/00,Coventry,Middlesbrough,1,3,0,1,1,1,Barry Knight,6,16,3,9,8,4,15,21,5,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,6,3,9.0,15,21,36.0,8,4,12.0,9,25,34.0
3,19/08/00,Derby,Southampton,2,2,1,1,2,0,Andy D'Urso,6,13,4,6,5,8,11,13,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,1,1,2.0,11,13,24.0,5,8,13.0,10,19,29.0
4,19/08/00,Leeds,Everton,2,0,2,2,0,2,Dermot Gallagher,17,12,8,6,6,4,21,20,1,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,1,3,4.0,21,20,41.0,6,4,10.0,25,18,43.0
5,19/08/00,Leicester,Aston Villa,0,0,1,0,0,1,Mike Riley,5,5,4,3,5,4,12,12,2,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,2,3,5.0,12,12,24.0,5,4,9.0,9,8,17.0
6,19/08/00,Liverpool,Bradford,1,0,2,0,0,1,Paul Durkin,16,3,10,2,6,1,8,8,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,1,1,2.0,8,8,16.0,6,1,7.0,26,5,31.0
7,19/08/00,Sunderland,Arsenal,1,0,2,0,0,1,Steve Dunn,8,14,2,7,2,9,10,21,3,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,3,2,5.0,10,21,31.0,2,9,11.0,10,21,31.0
8,19/08/00,Tottenham,Ipswich,3,1,2,2,1,2,Alan Wiley,20,15,6,5,3,4,14,13,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,0,0,0.0,14,13,27.0,3,4,7.0,26,20,46.0
9,20/08/00,Man United,Newcastle,2,0,2,1,0,2,Steve Lodge,19,9,9,6,7,1,7,13,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,0,1,1.0,7,13,20.0,7,1,8.0,28,15,43.0
10,21/08/00,Arsenal,Liverpool,2,0,2,1,0,2,Graham Poll,17,7,12,4,10,11,25,20,2,4,1,2,2,-0.5,0.5,0.0,1.5,1.0,0.5,10.5,4.0,4.5,3.0,10.5,13.0,L,W,M,M,M,M,M,M,M,M,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,LMMMM,WMMMM,0,3,-1.5,3,6,4.0,25,20,22.0,10,11,10.0,29,11,20.0
11,22/08/00,Bradford,Chelsea,2,0,2,1,0,2,Mark Halsey,12,14,3,6,6,4,14,16,0,1,0,0,2,-0.5,1.0,0.0,1.5,0.5,0.5,4.0,9.5,0.5,3.5,2.5,13.5,L,W,M,M,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,LMMMM,WMMMM,0,3,-1.5,0,1,0.0,14,16,15.0,6,4,5.0,15,20,18.0
12,22/08/00,Ipswich,Man United,1,1,1,1,1,1,Jeff Winter,13,15,8,6,4,6,10,7,1,4,0,0,2,-1.0,1.0,0.0,1.5,0.0,0.0,6.5,3.5,2.0,3.5,10.0,14.0,L,W,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,LMMMM,WMMMM,0,3,-1.5,1,4,2.0,10,7,8.0,4,6,5.0,21,21,21.0
13,22/08/00,Middlesbrough,Tottenham,1,1,1,0,1,0,Peter Jones,12,11,6,4,5,5,9,18,2,1,0,0,2,1.0,1.0,1.5,1.5,1.5,0.0,10.5,7.0,2.0,1.5,12.5,13.0,W,W,M,M,M,M,M,M,M,M,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,WMMMM,WMMMM,3,3,0.0,2,1,2.0,9,18,14.0,5,5,5.0,18,15,16.0
14,23/08/00,Everton,Charlton,3,0,2,0,0,1,Andy Hall,13,8,8,4,3,5,17,15,2,1,0,1,2,-1.0,2.0,0.0,1.5,1.5,0.5,10.0,6.5,2.0,3.0,9.0,15.5,L,W,M,M,M,M,M,M,M,M,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,LMMMM,WMMMM,0,3,-1.5,2,2,2.0,17,15,16.0,3,5,4.0,21,12,16.0
15,23/08/00,Man City,Sunderland,4,2,2,2,0,2,David Ellaray,15,9,10,4,7,3,24,14,3,3,0,0,2,-2.0,0.5,0.0,1.5,1.0,1.5,6.0,5.0,3.0,1.0,6.0,5.0,L,W,M,M,M,M,M,M,M,M,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,LMMMM,WMMMM,0,3,-1.5,3,3,3.0,24,14,19.0,7,3,5.0,25,13,19.0
16,23/08/00,Newcastle,Derby,3,2,2,1,1,1,Dermot Gallagher,9,10,4,5,9,6,23,11,0,3,1,0,2,-1.0,0.0,0.0,0.5,0.5,0.5,6.5,5.5,0.5,2.5,7.5,5.0,L,D,M,M,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,LMMMM,DMMMM,0,1,-0.5,1,3,2.0,23,11,17.0,9,6,8.0,13,15,14.0
17,23/08/00,Southampton,Coventry,1,2,0,0,1,0,F Taylor,12,7,4,5,6,5,18,20,5,3,0,0,2,0.0,-1.0,0.5,0.0,0.5,3.0,6.5,7.5,4.0,4.0,9.5,4.5,D,L,M,M,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,DMMMM,LMMMM,1,0,0.5,5,3,4.0,18,20,19.0,6,5,6.0,16,12,14.0
18,23/08/00,West Ham,Leicester,0,1,0,0,0,1,Rob Styles,17,4,12,2,11,5,16,14,3,3,1,0,2,-1.0,0.0,0.0,0.5,1.0,1.0,7.0,6.0,3.5,2.5,8.5,4.5,L,D,M,M,M,M,M,M,M,M,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,LMMMM,DMMMM,0,1,-0.5,4,3,4.0,16,14,15.0,11,5,8.0,29,6,18.0
19,26/08/00,Arsenal,Charlton,5,3,2,1,2,0,Steve Lodge,18,7,9,4,8,3,12,15,0,1,0,0,2,-0.5,2.0,0.0,1.5,1.0,0.5,10.5,6.5,4.5,3.0,10.5,15.5,L,W,M,M,M,M,M,M,M,M,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,LMMMM,WMMMM,0,3,-1.5,0,1,0.0,12,15,14.0,8,3,6.0,27,11,19.0
20,26/08/00,Bradford,Leicester,0,0,1,0,0,1,Steve Bennett,8,13,4,8,6,8,11,12,1,2,0,0,3,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,7.333333333333333,8.666666666666666,2.3333333333333335,3.3333333333333335,6.666666666666667,5.0,W,W,L,D,M,M,M,M,M,M,0,0,1,1,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,6,6,1,1,0,0,0,0,0,0,WLMMM,WDMMM,3,4,-0.3333333333333333,1,2,1.0,11,12,8.0,6,8,5.0,12,21,11.0
21,26/08/00,Everton,Derby,2,2,1,2,0,2,Mike Riley,12,7,9,4,11,2,11,9,2,3,0,0,3,0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,12.333333333333334,7.333333333333333,2.3333333333333335,3.6666666666666665,13.0,8.333333333333334,W,L,L,D,M,M,M,M,M,M,2,2,3,3,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,0,WLMMM,LDMMM,3,1,0.6666666666666666,2,3,2.0,11,9,7.0,11,2,4.0,21,11,11.0
22,26/08/00,Ipswich,Sunderland,1,0,2,0,0,1,Graham Poll,14,9,5,3,7,6,10,12,1,1,0,0,3,-0.6666666666666666,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,2.0,7.666666666666667,8.0,2.6666666666666665,1.6666666666666667,13.666666666666666,7.666666666666667,D,L,L,W,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,DLMMM,LWMMM,1,3,-0.6666666666666666,1,1,1.0,10,12,7.0,7,6,4.0,19,12,10.0
23,26/08/00,Man City,Coventry,1,2,0,0,2,0,Andy D'Urso,14,9,5,8,5,5,7,12,2,3,0,0,3,-0.6666666666666666,-0.3333333333333333,1.0,1.0,1.6666666666666667,3.0,12.0,11.666666666666666,4.333333333333333,4.333333333333333,12.333333333333334,7.0,W,W,L,L,M,M,M,M,M,M,3,3,2,2,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,0,7,7,6,6,0,0,0,0,0,0,WLMMM,WLMMM,3,3,0.0,2,3,2.0,7,12,6.0,5,5,3.0,19,17,12.0
24,26/08/00,Middlesbrough,Leeds,1,2,0,0,2,0,Graham Barber,15,16,8,11,4,8,12,20,2,0,0,0,3,0.6666666666666666,1.0,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,10.0,13.666666666666666,3.0,4.666666666666667,14.333333333333334,17.333333333333332,D,W,W,W,M,M,M,M,M,M,2,2,3,3,0,0,0,0,0,0,9,9,2,2,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0,DWMMM,WWMMM,4,6,-0.6666666666666666,2,0,1.0,12,20,11.0,4,8,4.0,23,27,17.0
25,26/08/00,Newcastle,Tottenham,2,0,2,1,0,2,David Ellaray,15,10,6,2,4,2,13,10,0,0,0,0,3,-0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,12.0,10.666666666666666,3.3333333333333335,2.6666666666666665,9.333333333333334,13.666666666666666,W,D,L,W,M,M,M,M,M,M,1,1,1,1,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,0,9,9,1,1,0,0,0,0,0,0,WLMMM,DWMMM,3,4,-0.3333333333333333,0,0,0.0,13,10,8.0,4,2,2.0,21,12,11.0
26,26/08/00,Southampton,Liverpool,3,3,1,0,1,0,Jeff Winter,14,9,7,4,7,1,7,6,0,0,0,0,3,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,2.0,2.3333333333333335,10.333333333333334,9.333333333333334,4.666666666666667,5.666666666666667,11.666666666666666,12.333333333333334,L,L,D,W,M,M,M,M,M,M,5,5,1,1,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,6,6,8,8,0,0,0,0,0,0,LDMMM,LWMMM,1,3,-0.6666666666666666,0,0,0.0,7,6,4.0,7,1,3.0,21,13,11.0
27,26/08/00,West Ham,Man United,2,2,1,0,1,0,Dermot Gallagher,17,8,8,5,7,5,12,9,1,0,0,0,3,-1.0,0.6666666666666666,0.0,1.3333333333333333,2.0,1.3333333333333333,10.0,4.666666666666667,6.0,4.333333333333333,15.333333333333334,16.333333333333332,L,D,L,W,M,M,M,M,M,M,4,4,2,2,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,LLMMM,DWMMM,0,4,-1.3333333333333333,1,0,0.0,12,9,7.0,7,5,4.0,25,13,13.0
28,27/08/00,Aston Villa,Chelsea,1,1,1,1,1,1,Paul Durkin,12,11,9,7,7,10,13,12,0,1,0,0,3,0.0,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,8.333333333333334,11.666666666666666,3.6666666666666665,3.6666666666666665,9.666666666666666,15.666666666666666,D,L,D,W,M,M,M,M,M,M,0,0,3,3,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,7,7,4,4,0,0,0,0,0,0,DDMMM,LWMMM,2,3,-0.3333333333333333,0,1,0.0,13,12,8.0,7,10,6.0,21,18,13.0
29,05/09/00,Leeds,Man City,1,2,0,0,2,0,Graham Poll,6,8,1,3,9,4,18,24,2,2,0,0,3,1.0,-0.6666666666666666,2.0,1.0,0.3333333333333333,1.6666666666666667,13.666666666666666,12.0,4.666666666666667,4.333333333333333,17.333333333333332,12.333333333333334,W,W,W,L,M,M,M,M,M,M,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,8,6,6,0,0,0,0,0,0,WWMMM,WLMMM,6,3,1.0,2,2,1.0,18,24,14.0,9,4,4.0,7,11,6.0
30,05/09/00,Man United,Bradford,6,0,2,2,0,2,Ian Harris,21,6,12,4,5,1,12,10,0,1,0,0,4,0.5,0.25,1.25,1.0,1.0,0.5,5.75,8.25,4.5,3.25,15.5,8.0,D,D,D,W,W,L,M,M,M,M,0,0,4,4,0,0,0,0,0,0,9,9,7,7,7,7,0,0,0,0,5,5,6,6,7,7,0,0,0,0,DDWMM,DWLMM,5,4,0.25,0,1,0.0,12,10,6.0,5,1,2.0,33,10,11.0
31,05/09/00,Sunderland,West Ham,1,1,1,1,1,1,Peter Jones,17,16,7,9,4,11,19,14,2,3,0,0,4,-0.5,-0.75,0.75,0.25,1.75,1.75,9.0,10.5,2.75,6.25,8.75,17.75,L,D,L,L,W,L,M,M,M,M,1,1,3,3,3,3,0,0,0,0,1,1,2,2,1,1,0,0,0,0,6,6,3,3,2,2,0,0,0,0,LLWMM,DLLMM,3,1,0.5,2,3,1.0,19,14,8.0,4,11,4.0,24,25,12.0
32,05/09/00,Tottenham,Everton,3,2,2,1,2,0,Barry Knight,11,11,7,6,7,5,11,10,1,2,0,0,4,0.0,0.25,1.0,1.0,0.25,1.75,10.5,12.0,2.5,4.5,13.25,15.0,L,D,D,W,W,L,M,M,M,M,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,2,5,5,3,3,0,0,0,0,LDWMM,DWLMM,4,4,0.0,1,2,1.0,11,10,5.0,7,5,3.0,18,17,9.0
33,06/09/00,Charlton,Southampton,1,1,1,0,0,1,Mark Halsey,8,11,6,3,10,14,14,16,3,3,1,0,4,-0.25,-0.25,0.75,0.5,1.0,1.5,10.75,9.5,3.5,5.25,13.5,14.0,L,D,L,L,W,D,M,M,M,M,1,1,2,2,1,1,0,0,0,0,1,1,5,5,1,1,0,0,0,0,3,3,5,5,6,6,0,0,0,0,LLWMM,DLDMM,3,2,0.25,4,3,2.0,14,16,8.0,10,14,6.0,14,14,7.0
34,06/09/00,Chelsea,Arsenal,2,2,1,1,0,2,Mike Riley,12,13,5,5,7,6,16,22,3,1,0,0,4,0.0,0.75,1.0,1.5,0.75,1.25,11.75,14.5,5.25,6.75,16.25,19.25,D,W,L,W,W,L,M,M,M,M,1,1,1,1,1,1,0,0,0,0,1,1,2,2,1,1,0,0,0,0,1,1,0,0,4,4,0,0,0,0,DLWMM,WWLMM,4,6,-0.5,3,1,1.0,16,22,10.0,7,6,3.0,17,18,9.0
35,06/09/00,Coventry,Newcastle,0,2,0,0,1,0,Alan Wiley,13,13,3,6,6,8,11,18,1,1,0,0,4,0.0,0.25,1.5,1.5,3.0,0.5,11.75,12.25,4.5,3.5,9.5,12.25,W,W,W,W,L,L,M,M,M,M,3,3,3,3,6,6,0,0,0,0,1,1,2,2,2,2,0,0,0,0,5,5,5,5,8,8,0,0,0,0,WWLMM,WWLMM,6,6,0.0,1,1,0.0,11,18,7.0,6,8,4.0,16,19,9.0
36,06/09/00,Derby,Middlesbrough,3,3,1,0,1,0,Rob Styles,9,5,5,4,11,5,8,10,3,2,0,0,4,-0.25,0.25,0.5,1.0,1.75,1.75,7.75,10.5,3.25,3.25,9.0,16.5,D,L,L,D,D,W,M,M,M,M,3,3,3,3,1,1,0,0,0,0,9,9,1,1,1,1,0,0,0,0,2,2,6,6,5,5,0,0,0,0,DLDMM,LDWMM,2,4,-0.5,3,2,1.0,8,10,4.0,11,5,4.0,14,9,6.0
37,06/09/00,Leicester,Ipswich,2,1,2,0,0,1,Paul Taylor,12,7,6,3,6,2,12,13,1,1,0,0,4,0.25,-0.25,1.25,1.0,1.75,0.5,9.5,8.25,4.5,3.75,9.0,15.0,D,W,W,D,D,L,M,M,M,M,2,2,3,3,2,2,0,0,0,0,1,1,2,2,1,1,0,0,0,0,8,8,5,5,5,5,0,0,0,0,DWDMM,WDLMM,5,4,0.25,1,1,0.0,12,13,6.0,6,2,2.0,18,10,7.0
38,06/09/00,Liverpool,Aston Villa,3,1,2,3,0,2,Neale Barry,11,9,7,4,8,7,13,7,0,2,0,0,4,-0.25,-0.5,1.0,0.5,1.75,1.25,8.5,8.0,4.5,4.5,12.5,10.5,D,L,L,D,W,D,M,M,M,M,0,0,6,6,1,1,0,0,0,0,6,6,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,DLWMM,LDDMM,4,2,0.5,0,2,0.0,13,7,5.0,8,7,4.0,18,13,8.0
39,09/09/00,Bradford,Arsenal,1,1,1,1,0,2,Alan Wiley,9,18,5,11,4,10,17,13,0,2,0,0,4,0.25,0.75,1.0,1.5,0.5,1.25,8.25,14.5,3.25,6.75,8.0,19.25,D,W,W,W,L,L,M,M,M,M,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,6,6,6,6,1,1,0,0,0,0,DWLMM,WWLMM,4,6,-0.5,0,2,0.0,17,13,8.0,4,10,4.0,14,29,11.0
40,09/09/00,Coventry,Leeds,0,0,1,0,0,1,Paul Durkin,9,11,1,5,6,6,15,14,2,2,0,0,5,-0.4,0.4,1.2,1.4,2.6,1.0,11.6,14.6,4.8,5.8,10.8,15.0,L,D,W,L,W,W,L,W,M,M,1,1,3,3,3,3,6,6,0,0,1,1,1,1,1,1,2,2,0,0,6,6,5,5,5,5,8,8,0,0,LWWLM,DLWWM,6,7,-0.2,2,2,1.0,15,14,6.0,6,6,2.0,10,16,5.0
41,09/09/00,Ipswich,Aston Villa,1,2,0,0,1,0,Andy D'Urso,15,5,5,2,5,3,9,13,1,3,0,0,5,-0.4,-0.2,0.8,1.0,0.6,1.6,9.2,9.0,3.4,4.2,14.0,9.8,L,W,W,L,D,D,L,D,M,M,1,1,1,1,1,1,0,0,0,0,1,1,3,3,1,1,0,0,0,0,2,2,7,7,4,4,4,4,0,0,LWDLM,WLDDM,4,5,-0.2,1,3,1.0,9,13,4.0,5,3,2.0,20,7,5.0
42,09/09/00,Leicester,Southampton,1,0,2,0,0,1,Mike Dean,17,9,6,5,10,6,6,9,0,0,0,0,5,0.4,-0.2,1.6,0.6,1.6,1.8,10.0,10.8,4.8,7.0,10.8,14.0,W,D,D,D,W,L,D,D,M,M,1,1,2,2,3,3,2,2,0,0,1,1,2,2,1,1,2,2,0,0,6,6,8,8,5,5,5,5,0,0,WDWDM,DDLDM,8,3,1.0,0,0,0.0,6,9,3.0,10,6,3.0,23,14,7.0
43,09/09/00,Liverpool,Man City,3,2,2,1,0,2,Graham Barber,14,9,8,7,9,4,17,17,3,4,0,0,5,0.2,-0.4,1.4,1.2,1.4,1.8,9.4,13.4,5.2,4.4,13.6,13.4,W,W,D,L,L,W,W,L,M,M,0,0,0,0,6,6,1,1,0,0,1,1,3,3,6,6,2,2,0,0,8,8,1,1,1,1,1,1,0,0,WDLWM,WLWLM,7,6,0.2,3,4,1.0,17,17,7.0,9,4,3.0,22,16,8.0
44,09/09/00,Man United,Sunderland,3,0,2,1,0,2,Neale Barry,15,5,7,1,4,4,18,14,1,3,0,0,5,1.6,-0.4,1.6,0.8,0.8,1.8,7.0,11.0,4.6,3.0,19.0,11.8,W,D,D,L,D,L,W,W,M,M,0,0,0,0,4,4,0,0,0,0,1,1,2,2,9,9,7,7,0,0,5,5,5,5,6,6,7,7,0,0,WDDWM,DLLWM,8,4,0.8,1,3,1.0,18,14,6.0,4,4,2.0,22,6,6.0
45,09/09/00,Middlesbrough,Everton,1,2,0,1,0,2,Steve Bennett,9,12,5,9,7,7,16,5,3,0,0,0,5,0.2,0.0,1.0,0.8,1.8,1.8,10.4,11.6,3.6,4.6,15.0,15.4,D,L,L,D,D,W,W,L,M,M,2,2,2,2,2,2,3,3,0,0,1,1,0,0,1,1,2,2,0,0,5,5,4,4,5,5,4,4,0,0,DLDWM,LDWLM,5,4,0.2,3,0,1.0,16,5,4.0,7,7,3.0,14,21,7.0
46,09/09/00,Newcastle,Chelsea,0,0,1,0,0,1,Graham Poll,10,10,4,3,5,6,17,21,0,3,0,0,5,0.6,0.0,1.8,1.0,0.6,1.2,13.4,12.6,4.4,5.6,13.6,16.4,W,D,W,D,W,L,L,W,M,M,1,1,0,0,1,1,1,1,0,0,1,1,8,8,1,1,3,3,0,0,8,8,4,4,9,9,1,1,0,0,WWWLM,DDLWM,9,5,0.8,0,3,1.0,17,21,8.0,5,6,2.0,14,13,5.0
47,10/09/00,Derby,Charlton,2,2,1,2,0,2,Peter Jones,12,10,6,6,4,11,17,12,3,1,0,0,5,-0.2,-0.2,0.6,0.8,2.0,1.6,7.8,11.4,4.8,4.8,10.0,13.6,D,D,D,L,L,L,D,W,M,M,3,3,3,3,3,3,1,1,0,0,8,8,9,9,1,1,1,1,0,0,1,1,1,1,2,2,6,6,0,0,DDLDM,DLLWM,3,4,-0.2,3,1,1.0,17,12,6.0,4,11,3.0,18,16,7.0
48,11/09/00,Tottenham,West Ham,1,0,2,0,0,1,Steve Dunn,15,11,7,5,11,3,14,13,1,2,0,0,5,0.2,-0.6,1.4,0.4,0.4,2.0,10.6,11.2,3.4,7.2,14.2,19.2,W,D,L,D,D,L,W,L,M,M,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,7,7,2,2,5,5,3,3,0,0,WLDWM,DDLLM,7,2,1.0,1,2,1.0,14,13,5.0,11,3,3.0,22,16,8.0
49,16/09/00,Arsenal,Coventry,2,1,2,1,0,2,Mike Dean,18,6,13,2,8,4,5,13,1,2,0,0,5,0.6,-0.4,1.4,1.2,1.2,2.6,16.0,11.6,6.6,4.8,19.0,10.8,D,L,W,W,W,W,L,L,M,M,1,1,0,0,3,3,2,2,0,0,2,2,2,2,1,1,2,2,0,0,6,6,8,8,1,1,0,0,0,0,DWWLM,LWWLM,7,6,0.2,1,2,1.0,5,13,4.0,8,4,2.0,31,8,8.0
50,16/09/00,Aston Villa,Bradford,2,0,2,1,0,2,Rob Styles,12,8,7,4,5,6,8,12,0,2,0,0,6,0.16666666666666666,-0.8333333333333334,1.3333333333333333,0.8333333333333334,1.3333333333333333,0.5,8.833333333333334,10.0,4.333333333333333,3.0,11.333333333333334,9.333333333333334,W,D,W,L,L,D,D,W,D,L,0,0,3,3,2,2,0,0,3,3,8,8,1,1,3,3,7,7,1,1,5,5,3,3,7,7,7,7,4,4,WWLDD,DLDWL,8,5,0.5,0,2,0.0,8,12,3.0,5,6,2.0,19,12,5.0
51,16/09/00,Charlton,Tottenham,1,0,2,1,0,2,Jeff Winter,9,10,5,5,7,5,8,10,0,0,0,0,6,-0.16666666666666666,0.3333333333333333,0.8333333333333334,1.6666666666666667,1.5,0.5,11.5,11.166666666666666,5.833333333333333,4.666666666666667,14.0,15.5,D,W,D,W,L,L,L,D,W,W,1,1,4,4,1,1,2,2,1,1,1,1,2,2,1,1,4,4,1,1,1,1,1,1,1,1,0,0,3,3,DDLLW,WWLDW,5,10,-0.8333333333333334,0,0,0.0,8,10,3.0,7,5,2.0,14,15,5.0
